"identifier","palms_datetime","dow","lat","lon","fixtypecode","iov","tripnumber","triptype","tripmot","activity","activityintensity","activityboutnumber","sedentaryboutnumber"
"BC0627",2013-09-02 12:21:15,1,-36.79996905,174.69951358,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:21:30,1,-36.79997019,174.69951312,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:21:45,1,-36.79997161,174.69951311,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:22:00,1,-36.79997279,174.69951319,1,1,0,0,0,25,1,0,27
"BC0627",2013-09-02 12:22:15,1,-36.79997248,174.69951185,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:22:30,1,-36.79997254,174.69951217,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:22:45,1,-36.79997234,174.69951327,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:23:00,1,-36.79997283,174.69951373,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:23:15,1,-36.79997236,174.69951416,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:23:30,1,-36.79997129,174.69951523,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:23:45,1,-36.79997096,174.69951493,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:24:00,1,-36.79997059,174.69951512,1,0,0,0,0,13,0,0,27
"BC0627",2013-09-02 12:24:15,1,-36.79997092,174.69951512,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:24:30,1,-36.79997111,174.69951487,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:24:45,1,-36.79997008,174.69951472,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:25:00,1,-36.79996953,174.69951432,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:25:15,1,-36.79996909,174.69951352,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:25:30,1,-36.79996866,174.69951288,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:25:45,1,-36.79996791,174.69951243,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:26:00,1,-36.79996765,174.69951178,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:26:15,1,-36.79996674,174.69951139,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:26:30,1,-36.79996644,174.69951018,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:26:45,1,-36.79996642,174.69951079,1,1,0,0,0,18,0,0,27
"BC0627",2013-09-02 12:27:00,1,-36.79996688,174.69951094,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:27:15,1,-36.7999667,174.69951089,1,1,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:27:30,1,-36.79996586,174.69951108,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:27:45,1,-36.79996571,174.69951141,1,0,0,0,0,1,0,0,27
"BC0627",2013-09-02 12:28:00,1,-36.79996563,174.6995115,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:28:15,1,-36.79996498,174.69951107,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:28:30,1,-36.79996402,174.69951015,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:28:45,1,-36.79996383,174.69950956,1,0,0,0,0,0,0,0,27
"BC0627",2013-09-02 12:29:00,1,-36.79996349,174.69950788,1,0,0,0,0,28,1,0,27
"BC0627",2013-09-02 12:29:15,1,-36.79996299,174.69950658,1,0,0,0,0,126,1,0,27
"BC0627",2013-09-02 12:29:30,1,-36.79996251,174.69950722,1,0,0,0,0,7,0,0,27
"BC0627",2013-09-02 12:29:45,1,-36.7999621,174.69950623,1,0,0,0,0,1,0,0,27
"BC0627",2013-09-02 12:30:00,1,-36.79996181,174.6995057,1,0,0,0,0,46,1,0,27
"BC0627",2013-09-02 12:30:15,1,-36.79996104,174.69950596,1,0,0,0,0,6,0,0,27
"BC0627",2013-09-02 12:30:30,1,-36.79996122,174.6995061,1,0,0,0,0,15,0,0,27
"BC0627",2013-09-02 12:30:45,1,-36.79996132,174.69950553,1,0,0,0,0,23,0,0,27
"BC0627",2013-09-02 12:31:00,1,-36.79996141,174.69950475,1,0,0,0,0,313,1,0,27
"BC0627",2013-09-02 12:31:15,1,-36.79996124,174.69950552,1,1,0,0,0,513,1,0,0
"BC0627",2013-09-02 12:31:30,1,-36.79993698,174.69974223,1,0,0,0,0,1157,3,0,0
"BC0627",2013-09-02 12:31:45,1,-36.79984933,174.69999107,1,0,0,0,0,797,2,0,0
"BC0627",2013-09-02 12:32:00,1,-36.79976663,174.7001902,1,0,0,0,0,924,2,0,0
"BC0627",2013-09-02 12:32:15,1,-36.79966629,174.70030007,1,1,0,0,0,657,2,0,0
"BC0627",2013-09-02 12:32:30,1,-36.7995692,174.7001692,1,0,0,0,0,515,1,0,0
"BC0627",2013-09-02 12:32:45,1,-36.79959109,174.7000996,1,1,0,0,0,93,1,0,0
"BC0627",2013-09-02 12:33:00,1,-36.79956809,174.70007768,1,1,0,0,0,53,1,0,0
"BC0627",2013-09-02 12:33:15,1,-36.79953465,174.70000484,1,1,0,0,0,538,1,0,0
"BC0627",2013-09-02 12:33:30,1,-36.7993571,174.69981319,1,1,0,0,0,99,1,0,0
"BC0627",2013-09-02 12:33:45,1,-36.79929624,174.69996501,1,1,0,0,0,144,1,0,0
"BC0627",2013-09-02 12:34:00,1,-36.79931258,174.69992126,1,1,0,0,0,103,1,0,0
"BC0627",2013-09-02 12:34:15,1,-36.79935237,174.699854,1,1,0,0,0,4,0,0,0
"BC0627",2013-09-02 12:34:30,1,-36.79938677,174.69997998,1,1,0,0,0,0,0,0,0
"BC0627",2013-09-02 12:34:45,1,-36.79946426,174.69997603,1,1,0,0,0,90,1,0,0
"BC0627",2013-09-02 12:35:00,1,-36.79936048,174.6999822,1,1,0,0,0,59,1,0,0
"BC0627",2013-09-02 12:35:15,1,-36.79938051,174.69988787,1,1,0,0,0,141,1,0,0
"BC0627",2013-09-02 12:35:30,1,-36.79942765,174.69992411,1,1,0,0,0,233,1,0,0
"BC0627",2013-09-02 12:35:45,1,-36.79928617,174.6999796,1,1,0,0,0,496,1,0,0
"BC0627",2013-09-02 12:36:00,1,-36.7993089,174.70004309,1,1,0,0,0,107,1,0,0
"BC0627",2013-09-02 12:36:15,1,-36.79929541,174.70008518,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:36:30,1,-36.79938659,174.70011183,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:36:45,1,-36.79936739,174.70016047,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:37:00,1,-36.79934112,174.70015321,1,1,0,0,0,85,1,0,28
"BC0627",2013-09-02 12:37:15,1,-36.7993179,174.70007087,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:37:30,1,-36.79933742,174.70007942,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:37:45,1,-36.79937978,174.7001512,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:38:00,1,-36.79938727,174.70014452,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:38:15,1,-36.79936817,174.70012969,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:38:30,1,-36.79937029,174.70013464,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:38:45,1,-36.79927749,174.70011269,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:39:00,1,-36.79933337,174.70012254,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:39:15,1,-36.7993545,174.70011059,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:39:30,1,-36.79928802,174.7000527,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:39:45,1,-36.79933224,174.70003959,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:40:00,1,-36.7993875,174.70003989,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:40:15,1,-36.79936034,174.70006383,1,1,0,0,0,6,0,0,28
"BC0627",2013-09-02 12:40:30,1,-36.79934529,174.70006803,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:40:45,1,-36.79923975,174.70006647,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:41:00,1,-36.79918435,174.70006632,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:41:15,1,-36.79918972,174.70006635,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:41:30,1,-36.79924745,174.70009998,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:41:45,1,-36.79924333,174.70009282,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:42:00,1,-36.79919788,174.70007161,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:42:15,1,-36.79928531,174.70009342,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:42:30,1,-36.79928357,174.70008751,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:42:45,1,-36.7992628,174.70009368,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:43:00,1,-36.7992286,174.70010535,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:43:15,1,-36.79922319,174.70011589,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:43:30,1,-36.79923383,174.70013129,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:43:45,1,-36.79923296,174.70011483,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:44:00,1,-36.79926161,174.70011893,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:44:15,1,-36.79926431,174.70013513,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:44:30,1,-36.79921972,174.70011432,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:44:45,1,-36.79921186,174.7001076,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:45:00,1,-36.79918796,174.70002549,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:45:15,1,-36.7992569,174.70003303,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:45:30,1,-36.79927406,174.70011493,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:45:45,1,-36.79925219,174.70011788,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:46:00,1,-36.79922835,174.70010804,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:46:15,1,-36.79926527,174.70017512,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:46:30,1,-36.79931462,174.70018255,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:46:45,1,-36.79930334,174.70018452,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:47:00,1,-36.79929214,174.70017572,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:47:15,1,-36.79929751,174.7001532,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:47:30,1,-36.79928619,174.70014875,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:47:45,1,-36.79930837,174.70019857,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:48:00,1,-36.79938023,174.70024793,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:48:15,1,-36.79933373,174.70019181,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:48:30,1,-36.79935596,174.70019265,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:48:45,1,-36.79934125,174.7001586,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:49:00,1,-36.79932605,174.70015047,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:49:15,1,-36.79939324,174.70015031,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:49:30,1,-36.79940111,174.7001653,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:49:45,1,-36.7993457,174.70016097,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:50:00,1,-36.79940051,174.70019672,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:50:15,1,-36.79943032,174.70021232,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:50:30,1,-36.79945781,174.70018353,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:50:45,1,-36.79940137,174.70014983,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:51:00,1,-36.79938135,174.70015577,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:51:15,1,-36.79933905,174.70017275,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:51:30,1,-36.79930957,174.70017281,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:51:45,1,-36.79927599,174.70012805,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:52:00,1,-36.79926446,174.70010351,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:52:15,1,-36.79925125,174.70013389,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:52:30,1,-36.79927569,174.70009336,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:52:45,1,-36.79919685,174.70009831,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:53:00,1,-36.79922956,174.70010678,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:53:15,1,-36.79925256,174.70010998,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:53:30,1,-36.79921309,174.7001218,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:53:45,1,-36.79919981,174.70016752,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:54:00,1,-36.79921341,174.70017826,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:54:15,1,-36.79925551,174.70014672,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:54:30,1,-36.79924066,174.70011772,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:54:45,1,-36.79907574,174.7000253,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:55:00,1,-36.79909252,174.70005362,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:55:15,1,-36.79917453,174.70013573,1,1,0,4,0,0,0,0,28
"BC0627",2013-09-02 12:55:30,1,-36.79917744,174.70022316,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:55:45,1,-36.79921955,174.70026101,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:56:00,1,-36.79916599,174.70019737,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:56:15,1,-36.79920801,174.70015748,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:56:30,1,-36.79918661,174.70011521,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:56:45,1,-36.7991402,174.70010912,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:57:00,1,-36.79923296,174.70013998,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:57:15,1,-36.79909582,174.70000774,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:57:30,1,-36.79908992,174.6999412,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:57:45,1,-36.79913318,174.69999512,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:58:00,1,-36.79914811,174.70003362,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:58:15,1,-36.79928794,174.70013858,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:58:30,1,-36.79934724,174.70018761,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:58:45,1,-36.7993694,174.70018593,1,1,0,0,0,1,0,0,28
"BC0627",2013-09-02 12:59:00,1,-36.79926804,174.70006091,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:59:15,1,-36.79929891,174.70010324,1,1,0,0,0,19,0,0,28
"BC0627",2013-09-02 12:59:30,1,-36.79940403,174.70014775,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 12:59:45,1,-36.79941951,174.70017153,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:00:00,1,-36.79938811,174.70013674,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:00:15,1,-36.79936823,174.70013316,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:00:30,1,-36.79934275,174.70012402,1,1,0,0,0,30,1,0,28
"BC0627",2013-09-02 13:00:45,1,-36.7993432,174.70013636,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:01:00,1,-36.79928436,174.70009487,1,1,0,0,0,15,0,0,28
"BC0627",2013-09-02 13:01:15,1,-36.79929606,174.70009038,1,1,0,0,0,11,0,0,28
"BC0627",2013-09-02 13:01:30,1,-36.79933884,174.70010746,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:01:45,1,-36.79931662,174.70008074,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:02:00,1,-36.79931189,174.70000243,1,1,0,0,0,2,0,0,28
"BC0627",2013-09-02 13:02:15,1,-36.7993522,174.69998951,1,1,0,0,0,11,0,0,28
"BC0627",2013-09-02 13:02:30,1,-36.79935472,174.70007541,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:02:45,1,-36.7992986,174.70006436,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:03:00,1,-36.79929831,174.70005833,1,1,0,0,0,22,0,0,28
"BC0627",2013-09-02 13:03:15,1,-36.79927118,174.70009009,1,1,0,0,0,16,0,0,28
"BC0627",2013-09-02 13:03:30,1,-36.79928635,174.70008342,1,1,0,0,0,57,1,0,28
"BC0627",2013-09-02 13:03:45,1,-36.79930969,174.70006558,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:04:00,1,-36.79929567,174.70000228,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:04:15,1,-36.79935061,174.70010129,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:04:30,1,-36.79936161,174.70010919,1,1,0,0,0,4,0,0,28
"BC0627",2013-09-02 13:04:45,1,-36.79936826,174.70010534,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:05:00,1,-36.79933343,174.70011104,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:05:15,1,-36.7993287,174.70011665,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:05:30,1,-36.79938188,174.70010477,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:05:45,1,-36.79933714,174.70009721,1,1,0,0,0,4,0,0,28
"BC0627",2013-09-02 13:06:00,1,-36.79939263,174.70011017,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:06:15,1,-36.79928471,174.69996861,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:06:30,1,-36.79929419,174.69998584,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:06:45,1,-36.79928513,174.70007657,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:07:00,1,-36.79935289,174.70019734,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:07:15,1,-36.7993532,174.70022031,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:07:30,1,-36.79931515,174.70017655,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:07:45,1,-36.79928612,174.70014291,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:08:00,1,-36.79922258,174.70012532,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:08:15,1,-36.79924734,174.70013196,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:08:30,1,-36.79925503,174.70010752,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:08:45,1,-36.79929096,174.7001015,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:09:00,1,-36.79934652,174.70011382,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:09:15,1,-36.79936137,174.70010269,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:09:30,1,-36.79934372,174.70010462,1,1,0,0,0,2,0,0,28
"BC0627",2013-09-02 13:09:45,1,-36.79934112,174.70010689,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:10:00,1,-36.79936292,174.70011643,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:10:15,1,-36.79937741,174.70011897,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:10:30,1,-36.79940983,174.70013692,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:10:45,1,-36.79938968,174.70012047,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:11:00,1,-36.79936171,174.70009858,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:11:15,1,-36.79930653,174.70009256,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:11:30,1,-36.79923638,174.70001527,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:11:45,1,-36.7992176,174.70000894,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:12:00,1,-36.79931078,174.70010274,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:12:15,1,-36.79930152,174.70009488,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:12:30,1,-36.79931568,174.70011721,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:12:45,1,-36.79927607,174.70006516,1,1,0,0,0,3,0,0,28
"BC0627",2013-09-02 13:13:00,1,-36.79927607,174.70006516,6,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:13:15,1,-36.79933184,174.70013265,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:13:30,1,-36.79928718,174.70008998,1,1,0,0,0,9,0,0,28
"BC0627",2013-09-02 13:13:45,1,-36.79927776,174.70007061,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:14:00,1,-36.79932165,174.70009959,1,1,0,0,0,9,0,0,28
"BC0627",2013-09-02 13:14:15,1,-36.79923251,174.70007911,1,1,0,0,0,6,0,0,28
"BC0627",2013-09-02 13:14:30,1,-36.79924938,174.70007682,1,1,0,0,0,172,1,0,28
"BC0627",2013-09-02 13:14:45,1,-36.79925297,174.70009645,1,1,0,0,0,22,0,0,28
"BC0627",2013-09-02 13:15:00,1,-36.79926438,174.70004286,1,1,0,0,0,11,0,0,28
"BC0627",2013-09-02 13:15:15,1,-36.79928363,174.70006044,1,1,0,0,0,44,1,0,28
"BC0627",2013-09-02 13:15:30,1,-36.79926292,174.70005827,1,1,0,0,0,8,0,0,28
"BC0627",2013-09-02 13:15:45,1,-36.79927355,174.70005875,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:16:00,1,-36.7992713,174.7000695,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:16:15,1,-36.79926303,174.70006748,1,1,0,0,0,29,1,0,28
"BC0627",2013-09-02 13:16:30,1,-36.79925523,174.70005487,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:16:45,1,-36.7992668,174.70004695,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:17:00,1,-36.79924052,174.70003204,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:17:15,1,-36.79922644,174.70004388,1,1,0,0,0,5,0,0,28
"BC0627",2013-09-02 13:17:30,1,-36.79921174,174.70003474,1,1,0,0,0,1,0,0,28
"BC0627",2013-09-02 13:17:45,1,-36.7992127,174.70003272,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:18:00,1,-36.79920921,174.70002375,1,1,0,0,0,39,1,0,28
"BC0627",2013-09-02 13:18:15,1,-36.79921547,174.70002976,1,1,0,0,0,31,1,0,28
"BC0627",2013-09-02 13:18:30,1,-36.79922236,174.70004934,1,1,0,0,0,49,1,0,28
"BC0627",2013-09-02 13:18:45,1,-36.79927294,174.70006779,1,1,0,0,0,33,1,0,28
"BC0627",2013-09-02 13:19:00,1,-36.7992648,174.70009364,1,1,0,0,0,163,1,0,28
"BC0627",2013-09-02 13:19:15,1,-36.79925595,174.7000956,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:19:30,1,-36.79927214,174.7001496,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:19:45,1,-36.79929346,174.70016537,1,1,0,0,0,14,0,0,28
"BC0627",2013-09-02 13:20:00,1,-36.79929306,174.70013953,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:20:15,1,-36.79931678,174.70016471,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:20:30,1,-36.7992793,174.70011591,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:20:45,1,-36.79927577,174.70009887,1,1,0,0,0,4,0,0,28
"BC0627",2013-09-02 13:21:00,1,-36.79926565,174.70008233,1,1,0,0,0,35,1,0,28
"BC0627",2013-09-02 13:21:15,1,-36.79926833,174.70009216,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:21:30,1,-36.79922927,174.70001288,1,1,0,0,0,7,0,0,28
"BC0627",2013-09-02 13:21:45,1,-36.7992623,174.70002793,1,1,0,0,0,21,0,0,28
"BC0627",2013-09-02 13:22:00,1,-36.79927109,174.70005455,1,1,0,0,0,27,1,0,28
"BC0627",2013-09-02 13:22:15,1,-36.79931759,174.70006461,1,1,0,0,0,56,1,0,28
"BC0627",2013-09-02 13:22:30,1,-36.79938465,174.70012913,1,1,0,0,0,436,1,0,28
"BC0627",2013-09-02 13:22:45,1,-36.79937347,174.70011699,1,1,0,0,0,99,1,0,28
"BC0627",2013-09-02 13:23:00,1,-36.79927234,174.70002744,1,1,0,0,0,4,0,0,28
"BC0627",2013-09-02 13:23:15,1,-36.79923927,174.69999406,1,1,0,0,0,18,0,0,28
"BC0627",2013-09-02 13:23:30,1,-36.79923788,174.6999755,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:23:45,1,-36.79923206,174.69996192,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:24:00,1,-36.79919345,174.69996751,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:24:15,1,-36.79921384,174.69998676,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:24:30,1,-36.79919647,174.70000706,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:24:45,1,-36.79924285,174.70006,1,1,0,0,0,9,0,0,28
"BC0627",2013-09-02 13:25:00,1,-36.79931202,174.70009673,1,1,0,0,0,54,1,0,28
"BC0627",2013-09-02 13:25:15,1,-36.7992817,174.7000714,1,1,0,0,0,11,0,0,28
"BC0627",2013-09-02 13:25:30,1,-36.79925053,174.70003317,1,1,0,0,0,24,0,0,28
"BC0627",2013-09-02 13:25:45,1,-36.79924115,174.70005277,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:26:00,1,-36.79924535,174.70008915,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:26:15,1,-36.79926619,174.70011063,1,1,0,0,0,11,0,0,28
"BC0627",2013-09-02 13:26:30,1,-36.79928112,174.70010637,1,1,0,0,0,17,0,0,28
"BC0627",2013-09-02 13:26:45,1,-36.7992716,174.7000955,1,1,0,0,0,0,0,0,28
"BC0627",2013-09-02 13:27:00,1,-36.79927807,174.70009989,1,1,0,0,0,20,0,0,28
"BC0627",2013-09-02 13:27:15,1,-36.79926994,174.70007167,1,1,0,0,0,8,0,0,28
"BC0627",2013-09-02 13:27:30,1,-36.79926292,174.70002932,1,1,0,0,0,5,0,0,28
"BC0627",2013-09-02 13:27:45,1,-36.7992789,174.70001997,1,1,0,0,0,145,1,0,28
